Year,Gender,Place,Name,Team,Finish Time
2009,M,66,Jimmy Morrow,Sigma Chi,02:34.30
2009,M,67,Zach Osterman,Sigma Alpha Mu,02:34.30
2009,M,68,Dane Rigney,Achtung,02:34.50
2009,M,69,Ian Blackwell,Phi Delta Theta,02:34.50
2009,M,70,Evan Tomlinson,Phi Sigma Kappa,02:34.60
2009,M,71,Stephen Speck,Phi Kappa Sigma,02:34.60
2009,M,72,Jake Shields,Theta Chi,02:34.60
2009,M,73,Jamie Becker,Collins Bunny Gamma,02:34.70
2009,M,74,Bryan Smoot,Sigma Pi,02:34.70
2009,M,75,Ryan Downing,Sigma Pi,02:34.80
2009,M,76,Spencer McCoy,Twisted Steel,02:34.80
2009,M,77,Taylor Bossung,Sigma Phi Epsilon,02:34.90
2009,M,78,Brian Clark,Vicious and Delicious,02:35.00
2009,M,79,Craig Taylor,Delta Sigma Pi (M),02:35.20
2009,M,80,Jon Banas,Delta Tau Delta,02:35.20
2009,M,81,Jacob Tudorica,Theta Chi,02:35.50
2009,M,82,Jason Eshleman,Cutters,02:35.60
2009,M,83,Jake Dayton,Dodds House,02:35.80
2009,M,84,Chris Banta,Wright Cycling,02:35.90
2009,M,85,Vincent Jennings,Vicious and Delicious,02:36.00
2009,M,86,Neil Bansal,Kappa Sigma,02:36.00
2009,M,87,Kaleb Naigeli,CRU Cycling,02:36.20
2009,M,88,Reza Houston,Wright Cycling,02:36.40
2009,M,89,Austin Bristow,Delta Sigma Pi (M),02:36.40
2009,M,90,Kyle McClurg,Alpha Tau Omega,02:36.50
2009,M,91,Wil Adams,Pi Kappa Phi,02:36.69
2009,M,92,Mike Husband,Delta Upsilon,02:36.86
2009,M,93,Sean Spafford,Phi Gamma Delta,02:36.95
2009,M,94,Stuart Miller,Sigma Phi Epsilon,02:37.09
2009,M,95,Conor Downey,Sigma Phi Epsilon,02:37.09
2009,M,96,Michael Coyne,Delta Chi,02:37.10
2009,M,97,Stephen Mis,Black Key Bulls,02:37.22
2009,M,98,Kyle Strait,Sigma Chi,02:37.40
2009,M,99,Chris Beckley,Collins Bunny Gamma,02:37.45
2009,M,100,Itai Hasak,Theta Chi,02:37.46
2009,M,101,Steve Meyer,Pi Kappa Alpha,02:37.61
2009,M,102,Lee Hurwitz,Sigma Alpha Mu,02:37.72
2009,M,103,Brent Nowinski,Wright Cycling,02:37.84
2009,M,104,William Howard,Theta Chi,02:38.06
2009,M,105,Chris Pruett,Dodds House,02:38.25
2009,M,106,Chris Hill,CRU Cycling,02:38.60
2009,M,107,David Osborn,Evans Scholars,02:38.61
2009,M,108,Sam Zeller,Acacia,02:38.69
2009,M,109,Adam Fish,Sigma Chi,02:38.96
2009,M,110,Nick Brewer,Sigma Pi,02:39.00
2009,M,111,Jim Costello,CRU Cycling,02:39.20
2009,M,112,Ryan Meneghin,Delta Chi,02:39.29
2009,M,113,Derek Dailey,Alpha Tau Omega,02:39.33
2009,M,114,Jimmy Zollo,Sigma Pi,02:39.41
2009,M,115,Erik Kiser,Beta Theta Pi,02:39.44
2009,M,116,Chad Ranney,Gray Goat Cycling,02:39.44
2009,M,117,Sven Gartner,Phi Delta Theta,02:39.57
2009,M,118,Kris Zee,CRU Cycling,02:39.78
2009,M,119,Nick Jackson,Phi Kappa Sigma,02:40.33
2009,M,120,Will Kostrzewsky,Phi Sigma Kappa,02:40.44
2009,M,121,Aaron Frazin,Sigma Alpha Mu,02:40.64
2009,M,122,Joe Sobek,Sigma Alpha Epsilon,02:40.69
2009,M,123,John Irmiter,Vicious and Delcious,02:40.78
2009,M,124,Caleb Allison,Collins Bunny Gamma,02:40.84
2009,M,125,Adam Bailey,Vicious and Delicious,02:41.08
2009,M,126,Plamen Todorow,Black Key Bulls,02:41.08
2009,M,127,Bobby Murphy,Achtung,02:41.42
2009,M,128,Xu Wu,Pi Kappa Alpha,02:41.43
2009,M,129,Dan Carson,Delta Upsilon,02:41.49
2009,M,130,Nathan Williams,Theta Chi,02:41.50
2009,M,131,William Vance,Kappa Sigma,02:41.81
2009,M,132,Greg Schroeder,Sigma Nu,02:41.87
2009,M,133,Chris Williams,Evans Scholars,02:42.02
2009,M,134,Phil Drayton,Phi Kappa Sigma,02:42.17
2009,M,135,Tyler Wolfcale,Sigma Phi Epsilon,02:42.30
2009,M,136,Brian Rans,Beta Theta Pi,02:42.40
2009,M,137,Tyler Crow,Sigma Phi Epsilon,02:42.79
2009,M,138,Alex Frist,Pi Kappa Alpha,02:43.11
2009,M,139,Mike Damm,Sigma Nu,02:43.39
2009,M,140,Kirk Sundstrom,Sigma Nu,02:43.67
2009,M,141,Vincent Razo,Vicious and Delicious,02:43.82
2009,M,142,Alex Kleinman,Sigma Alpha Mu,02:43.85
2009,M,143,Riley McElwain,Phi Sigma Kappa,02:44.08
2009,M,144,Craig Wright,Kappa Sigma,02:44.26
2009,M,145,Dan Yeoman,Phi Kappa Psi,02:44.28
2009,M,146,Chris Pavel,Phi Kappa Sigma,02:44.42
2009,M,147,Alex Ruff,Pi Kappa Alpha,02:44.61
2009,M,148,Corey Baker,Sigma Alpha Epsilon,02:44.65
2009,M,149,Nicholas Kappas,Achtung,02:44.74
2009,M,150,Ben Dowell,Phi Delta Theta,02:44.89
2009,M,151,Matt Worland,Achtung,02:45.53
2009,M,152,Jeremy Pearson,Sigma Alpha Epsilon,02:45.80
2009,M,153,Evan Wolf,Kappa Sigma,02:46.12
2009,M,154,Pete O Daniel,Alpha Tau Omega,02:47.16
2009,M,155,Ken Srebro,Phi Kappa Sigma,02:47.36
2009,M,156,Robert Granger,CRU Cycling,02:47.62
2009,M,157,Drew Ogborn,Sigma Phi Epsilon,02:48.12
2009,M,158,Rick Ekelof,Delta Tau Delta,02:48.39
2009,M,159,Tommy Wettstein,Evans Scholars,02:48.59
2009,M,160,Ronak Desai,Sigma Alpha Epsilon,02:49.11
2009,M,161,Enriche Lopez,Team Major Taylor,02:49.37
2009,M,162,Mike Peck,Pi Kappa Alpha,02:50.88
2009,M,163,Rob Schnorr,Evans Scholars,02:51.75
2009,M,164,Spencer Hammen,Dodds House,02:53.52
2009,M,165,Jack Patton,Evans Scholars,02:54.90
2009,F,1,Kristi Hewitt,Wing It,02:34.0
2009,F,2,Jennifer Balbach,Kappa Delta,02:39.6
2009,F,3,Sonja Arnesen,Gamma Phi Beta,02:39.9
2009,F,4,Kate Rogoski,Delta Sigma Pi,02:40.2
2009,F,5,Olivia Yeagy,Athena,02:41.2
2009,F,6,Nola O'Donnell,Alpha Gamma Delta,02:41.4
2009,F,7,Caitlin Van Kooten,Teter,02:42.7
2009,F,8,Lauren Half,Delta Gamma,02:43.5
2009,F,9,Kristen Metherd,Kappa Alpha Theta,02:43.7
2009,F,10,Kelsey Kent,Delta Gamma,02:44.3
2009,F,11,Caroline Brown,Pi Beta Phi,02:44.6
2009,F,12,Liz Davis,Army Women,02:45.0
2009,F,13,Jenna Cerone,Kappa Delta,02:45.0
2009,F,14,Erin Axley,Kappa Alpha Theta,02:45.1
2009,F,15,Kristina Heath,Delta Gamma,02:45.6
2009,F,16,Jenna Blackburn,Delta Sigma Pi (W),02:45.8
2009,F,17,Lauren Sewell,Army Women,02:46.5
2009,F,18,Jackie Moeller,Teter,02:47.0
2009,F,19,Ellen Knecht,Alpha Gamma Delta,02:47.2
2009,F,20,Julie Bembinista,Teter,02:47.2
2009,F,21,Jenna Johnson,Kappa Alpha Theta,02:47.5
2009,F,22,Jaime Boswell,Wing It,02:48.1
2009,F,23,Stefanie Dohman,Alpha Phi,02:48.3
2009,F,24,Kate Krieger,Kappa Kappa Gamma,02:48.9
2009,F,25,Chelsea Shelburne,Delta Sigma Pi (W),02:48.9
2009,F,26,Julie Panzica,Kappa Delta,02:49.2
2009,F,27,Whitney Greenwood,Alpha Omicron Pi,02:49.3
2009,F,28,Brittany White,Kappa Alpha Theta,02:49.7
2009,F,29,Melinda Balchan,Alpha Gamma Delta,02:49.7
2009,F,30,Hannah Calvert,Army Women,02:49.8
2009,F,31,Natalie Malone,Pi Beta Phi,02:49.9
2009,F,32,Sarah Jones,CoUCH,02:50.8
2009,F,33,Jackie Duemler,Collins,02:50.8
2009,F,34,Rachel Stark,Army Women,02:50.9
2009,F,35,Taylor Rutherfor,Delta Gamma,02:51.0
2009,F,36,Kathleen Grigg,Athena,02:51.1
2009,F,37,Katie LaPlant,Kappa Delta,02:51.1
2009,F,38,Sarah Klieman,Kappa Kappa Gamma,02:51.2
2009,F,39,Anna Thomas,Army Women,02:51.2
2009,F,40,Kacie Davis,Zeta Tau Alpha,02:51.3
2009,F,41,Audrey Whitted,Alpha Chi Omega,02:51.5
2009,F,42,Alysha Gliszczynski,Zeta Tau Alpha,02:52.0
2009,F,43,Stef Puaca,Wing It,02:52.0
2009,F,44,Alex McFall,Kappa Alpha Theta,02:52.2
2009,F,45,Caitlin Regan,Alpha Omicron Pi,02:53.1
2009,F,46,Ariana Breckner,Delta Sigma Pi (W),02:53.4
2009,F,47,Monica Baylis,Kappa Kappa Gamma,02:53.6
2009,F,48,Whitney Phillips,Team Revolution,02:54.3
2009,F,49,Julie Lazzaro,Alpha Chi Omega,02:54.3
2009,F,50,Theresa Kretz,Alpha Gamma Delta,02:54.5
2009,F,51,Jessi Randolph,Cycledelics,02:54.6
2009,F,52,Rachel Parr,CoUCH,02:55.7
2009,F,53,Libbie Thompson,Alpha Phi,02:55.8
2009,F,54,Lauren Gowdy,Teter,02:55.8
2009,F,55,Olivia El Awady,Teter,02:56.0
2009,F,56,Haley Bakker,Pi Beta Phi,02:56.0
2009,F,57,Kira Kiene,Kappa Kappa Gamma,02:56.5
2009,F,58,Ashley Pilipiszyn,Army Womehn,02:56.7
2009,F,59,Alicia Foster,Chi Omega,02:56.9
2009,F,60,Stephanie Reninger,Collins,02:56.9
2009,F,61,Emily Max,Kappa Alpha Theta,02:57.0
2009,F,62,Kelley Douglas,Gamma Phi Beta,02:57.3
2009,F,63,Lindsey Winter,Delta Sigma Pi (W),02:57.7
2009,F,64,Stephanie Scott,Gamma Phi Beta,02:58.2
2009,F,65,Lindsey Ziemba,Kappa Delta,02:58.4
2009,F,66,Caitlin Kremer,Alpha Xi Delta,02:58.4
2009,F,67,Leah Neff,Cycledelcis,02:58.5
2009,F,68,Chelsey Minnich,Alpha Omicron Pi,02:58.8
2009,F,69,Caitlin Coar,Team Revolution,02:59.1
2009,F,70,Jenna Szymialis,Phi Mu,02:59.3
2009,F,71,Lauren Possley,Phi Mu,02:59.4
2009,F,72,Stephanie Maggio,Alpha Xi Delta,02:59.4
2009,F,73,Catie Kemp,Alpha Gamma Delta,02:59.9
2009,F,74,Carlie Boese,Kappa Alpha Theta,03:00.2
2009,F,75,Lauren Mudd,Alpha Omicron Pi,03:00.2
2009,F,76,Krista Przybylinski,Delta Gamma,03:00.3
2009,F,77,Ellena Kruse,Wing It,03:00.4
2009,F,78,Sandra Salcedo,Mezcla,03:00.8
2009,F,79,Abigail Miller,Alpha Omicron Pi,03:00.9
2009,F,80,Christy Davis,Alpha Chi Omega,03:00.9
2009,F,81,Kristin Cihoski,CoUCH,03:01.1
2009,F,82,Christine Recsetar,Delta Sigma Pi (W),03:01.4
2009,F,83,Elaine Fath,Alpha Gamma Delta,03:01.4
2009,F,84,Meagh McKee,Zeta Tau Alpha,03:01.5
2009,F,85,Ali Bicker,Wing it,03:02.4
2009,F,86,Brittany Walk,Phi Mu,03:02.4
2009,F,87,Andrea Wolf,Collins,03:02.9
2009,F,88,Kari Lankford,Cycledelics,03:03.6
2009,F,89,Mallory McClain,Alpha Xi Delta,03:04.1
2009,F,90,Liz Mackey,Pi Beta Phi,03:04.8
2009,F,91,Haley Merrill,Chi Omega,03:05.1
2009,F,92,Erica Posson,Collins,03:06.0
2009,F,93,Cait McKee,Zeta Tau Alpha,03:06.5
2009,F,94,Laura Emaus,Athena,03:06.7
2009,F,95,Whitney Borders,Gamma Phi Beta,03:07.1
2009,F,96,Meghan Morrow,Phi Mu,03:07.5
2009,F,97,Claire Troutman,Alpha Gamma Delta,03:07.6
2009,F,98,Cristal Cabrera,Mezcla,03:07.7
2009,F,99,Kathryn Sullivan,Alpha Omicron Pi,03:08.5
2009,F,100,Jessica Harris,Delta Sigma Pi (W),03:08.9
2009,F,101,Chelsea Merta,Mezcla,03:09.5
2009,F,102,Angela Serviss,Team Revolution,03:09.5
2009,F,103,Nicole Athey,Cycledelics,03:10.0
2009,F,104,Molly Langteau,Alpha Phi,03:11.3
2009,F,105,Ariana Khajenouri,Chi Omega,03:11.3
2009,F,106,Tess Agnelneri,Chi Omega,03:11.4
2009,F,107,Whitney Gbur,Alpha Chi Omega,03:11.8
2009,F,108,Kelsey Gibson,Alpha Phi,03:12.9
2009,F,109,Taylor Sovinkski,Gamma Phi Beta,03:13.6
2009,F,110,Caracciola Morales,Mezcla,03:14.0
2009,F,111,Jenna Bordow,Gamma Phi Beta,03:18.6
2009,F,112,Taracciola Morales,Mezcla,03:22.1
2009,F,113,Kelsey Wright,Alpha Xi Delta,03:22.9
2009,F,114,Jackie Leach,Athena,03:23.3
2009,F,115,Debbie Edwards,Alpha Phi,03:27.8
2008,M,1,Issac Neff,Black Key Bulls,02:19.75
2008,M,2,Nick Sovinski,Phi Delta Theta,02:22.49
2008,M,3,Eric Young,Cutters,02:22.84
2008,M,4,Sasha Land,Cutters,02:23.01
2008,M,5,Clayton Feldman,Cutters,02:23.57
2008,M,6,Alex Malone,Alpha Tau Omega,02:23.61
2008,M,7,Kenny Parks,Team Major Taylor,02:23.80
2008,M,8,Mike Segal,Phi Kappa Psi,02:23.93
2008,M,9,Pat Ahlberg,Acacia,02:23.99
2008,M,10,Mike Sherer,DODDS House,02:24.49
2008,M,11,Adam Mecer,Phi Kappa Psi,02:25.11
2008,M,12,Ali Camara,Team Major Taylor,02:25.33
2008,M,13,Jordan Bailey,Black Key Bulls,02:25.37
2008,M,14,Valentine Todorow,Black Key Bulls,02:25.74
2008,M,15,Paul Sigfusson,Cutters,02:26.03
2008,M,16,Daniel Houchens,DODDS House,02:26.52
2008,M,17,AD King,Phi Gamma Delta,02:26.55
2008,M,18,Dan Brown,Phi Kappa Psi,02:26.57
2008,M,19,Ted Boeglin,Phi Gamma Delta,02:26.91
2008,M,20,Adam Mahomed,Acacia,02:27.19
2008,M,21,Dave Richardson Rossbach,Delta Upsilon,02:27.24
2008,M,22,Stephen Quay,Simga Alpha Mu,02:27.33
2008,M,23,Tyler George,Delta Sigma Pi,02:27.38
2008,M,24,Greg Maves,Delta Tau Delta,02:27.50
2008,M,25,Matt Neibler,Delta Tau Delta,02:27.55
2008,M,26,Dave Schweer,Phi Kappa Psi,02:27.71
2008,M,27,Matt Kain,Phi Delta Theta,02:28.30
2008,M,28,Michael Retter,Ride DMC,02:28.30
2008,M,29,Jonathan Palak,Wright Cycling,02:28.38
2008,M,30,Kyle Murphy,Delta Upsilon,02:28.41
2008,M,31,Steve Ziemba,Alpha Tau Omega,02:28.49
2008,M,32,Ren Jay Shei,Black Key bulls,02:28.75
2008,M,33,Patrick O'Hara,Phi Kappa Psi,02:28.94
2008,M,34,Rett Deinlein,Phi Gamma Delta,02:28.97
2008,M,35,Drew Kushnick,Sigma Alpha Mu,02:29.03
2008,M,36,Tom Asrey,Ride DMC,02:29.36
2008,M,37,Patrich Shelton,Acacia,02:29.53
2008,M,38,Scott Robertson,Ride DMC,02:29.89
2008,M,39,John Brett Curry,Sigma Chi,02:30.06
2008,M,40,Robert Perez,Alpha Tau Omega,02:30.52
2008,M,41,Baxter Burnworth,Phi Delta Theta,02:31.05
2008,M,42,Joel Newman,Sigma Nu,02:31.10
2008,M,43,Andy Hass,Delta Sigma Pi,02:31.43
2008,M,44,Jesse Burroughs,Evans Scholars,02:32.00
2008,M,45,Scott Mueller,Black Key Bulls,02:32.06
2008,M,46,Carl Eveleigh,Acacia,02:32.14
2008,M,47,Ben Gerber,Sigma Alpha Mu,02:32.16
2008,M,48,Ryan Keil,Grey Goat Cycling,02:32.27
2008,M,49,Chris West,Phi Delta Theta,02:32.34
2008,M,50,Matt Lee,Delta Tau Delta,02:32.61
2008,M,51,Aaron Knapp,Dodds House,02:32.79
2008,M,52,Daren Johnson,Sigma Chi,02:32.80
2008,M,53,James Hodges,Phi Kappa Tau,02:32.94
2008,M,54,Zach Osterman,Simga Alpha Mu,02:33.15
2008,M,55,Jimmy Morrow,Sigma Chi,02:33.25
2008,M,56,Robert Graham,Sigma Nu,02:33.30
2008,M,57,Paul Todorow,Delta Sigma Pi,02:33.60
2008,M,58,Matt Keil,Grey Goat Cycling,02:33.97
2008,M,59,Steve Tratar,Delta Upsilon,02:34.25
2008,M,60,Pete Stevens,Delta Upsilon,02:34.31
2008,M,61,Kevin  Devine,Achtung,02:34.71
2008,M,62,Kamaron Gray,CRU Cycling,02:34.77
2008,M,63,Alfors Eggink,Team Major Taylor,02:34.81
2008,M,64,Steven Sharp,Phi Delta Theta,02:35.04
2008,M,65,Zach Plummer,Beta Theta Pi,02:35.08
2008,M,66,Brian Lzarkowski,Phi Gamma Delta,02:35.48
2008,M,67,Drew Karklin,Delta Sigma Pi,02:35.86
2008,M,68,Chris Beckley,Collins,02:35.91
2008,M,69,John Bishop,Pi Kappa Phi,02:35.91
2008,M,70,Jon Myrrold,Delta Tau Delta,02:36.10
2008,M,71,Ian Blackwell,Phi Delta Theta,02:36.19
2008,M,72,Brian Holthouse,Grey Goat Cycling,02:36.32
2008,M,73,Scott Glidden,Ride DMC,02:36.41
2008,M,74,Jon Banas,Delta Tau Delta,02:36.42
2008,M,75,Chris Banta,Wright Cycling,02:36.43
2008,M,76,Troy Mottard,_,02:36.92
2008,M,77,Jeff Dziegielewski,Sigma Pi,02:36.95
2008,M,78,Josh Kline,Wright Cycling,02:36.96
2008,M,79,Connor McCarthy,Acacia,02:37.20
2008,M,80,Charles Thayer,Wright Cycling,02:37.25
2008,M,81,Nick Metzger,Collins,02:37.38
2008,M,82,Kyle Brown,Sigma Chi,02:37.59
2008,M,83,James Rigney,Achtung,02:37.64
2008,M,84,Kyle Strait,Sigma Chi,02:37.85
2008,M,85,Max Phillips,Theta Chi,02:38.29
2008,M,86,Evan Tomlinson,Phi Sigma Kappa,02:38.36
2008,M,87,Matt Lynch,Sigma Phi Epsilon,02:38.64
2008,M,88,Mark Zycinski,Sigma Pi,02:38.66
2008,M,89,Chris Williams,Evans Scholars,02:38.99
2008,M,90,Andrew Pola,CRU Cycling,02:39.35
2008,M,91,Kaleb Naegeli,CRU Cycling,02:39.44
2008,M,92,Karl Schaefes,Evans Scholars,02:39.91
2008,M,93,Craig Taylor,Delta Sigma Pi,02:40.14
2008,M,94,Nathan Schram,Team SoFA,02:40.14
2008,M,95,Stephen Speck,Phi Kappa Sigma,02:40.21
2008,M,96,Nathan Boucher,Team Major Taylor,02:40.27
2008,M,97,Brandon Spetht,Sigma Phi Epsilon,02:40.32
2008,M,98,Brice Fox,Phi Delta Theta,02:40.35
2008,M,99,Austin Bristow,Delta Sigma Pi,02:40.41
2008,M,100,Randy Crader,Beta Theta Pi,02:40.50
2008,M,101,Kirk Weesner,Pi Kappa Alpha,02:40.51
2008,M,102,Stuart Miller,Simga Phi Epsilon,02:40.67
2008,M,103,Greg Shultz,Phi Kappa Sigma,02:41.01
2008,M,104,Ryan Hobbley,Sigma Nu,02:41.18
2008,M,105,Michael Gora,Achtung,02:41.24
2008,M,106,Chad Ranney,Grey Goat Cycling,02:41.39
2008,M,107,David Hollander,Phi Kappa Sigma,02:41.45
2008,M,108,Troy Sandy,Beta Theta Pi,02:41.54
2008,M,109,Sean Kelley,Beta Theta Pi,02:41.61
2008,M,110,Takaaki Nakada,Chi Phi,02:41.65
2008,M,111,James Harrison,Sigma Nu,02:41.74
2008,M,112,Jacob Wick,Sigma Phi Epsilon,02:41.77
2008,M,113,Alex Malone,Delta Sigma Pi,02:41.86
2008,M,114,Kevin Sketlon,Wright Cycling,02:41.88
2008,M,115,Nick Brewer,Sigma Pi,02:41.93
2008,M,116,Dan Childers,Delta Tau Delta,02:42.36
2008,M,117,Xu Wu,Pi Kappa Alpha,02:42.50
2008,M,118,Greg Schroedes,Sigma Nu,02:42.50
2008,M,119,Jeff Hockett,CRU Cycling,02:42.75
2008,M,120,Derek Bailey,Alpha Tau Omega,02:42.81
2008,M,121,Jacob Tudorica,Theta Chi,02:43.02
2008,M,122,Matt Freebersyser,Delta Sigma Pi,02:43.14
2008,M,123,Itai Hasak,Theta Chi,02:43.40
2008,M,124,Nick Schatko,Phi Kappa Tau,02:43.43
2008,M,125,Nick Sides,Delta Upsilon,02:44.41
2008,M,126,Steven Meyer,Pi Kappa Alpha,02:44.97
2008,M,127,Chad Timmerman,Phi Sigma Kappa,02:45.23
2008,M,128,Kyle Alexander,Theta Chi,02:45.25
2008,M,129,Ryan Zipper,Simga Phi Epsilon,02:45.25
2008,M,130,Matt Careskey,Wright Cycling,02:45.31
2008,M,131,Ryan Downing,Sigma Pi,02:45.39
2008,M,132,Shane Whittington,Team Major Taylor,02:45.45
2008,M,133,Nic Puaca,Grey Goat Cycling,02:45.75
2008,M,134,Kevin Romanak,Chi Phi,02:46.17
2008,M,135,Travis Nier,Delta Upsilon,02:46.33
2008,M,136,Evan Burns,Phi Kappa Psi,02:47.03
2008,M,137,Will Kostrzewsky,Phi Sigma Kappa,02:49.11
2008,M,138,Adam Clark,Phi Sigma Kappa,02:49.35
2008,M,139,Nathan Williams,Theta Chi,02:49.58
2008,M,140,Jordan Loeb,Phi Kappa Tau,02:49.62
2008,M,141,Jonathan VanCleave,CRU Cycling,02:50.81
2008,M,142,Jason Scurte,Evans Scholars,02:51.13
2008,M,143,Alex Frist,Pi Kappa Alpha,02:51.44
2008,M,144,Phil Drayton,Phi Kappa Sigma,02:51.82
2008,M,145,Matt Worland,Achtung,02:52.45
2008,M,146,Alex Ruff,Pi Kappa Alpha,02:53.00
2008,M,147,Joseph Habig,CRU Cycling,02:53.49
2008,M,148,Jimmy Zollo,Sigma Pi,02:54.03
2008,M,149,Michael Jaklic,Evans Scholars,02:54.80
2008,M,150,Nick Jackson,Phi Kappa Sigma,02:56.61
2008,M,151,Brandon Smith,Delta Sigma Pi,02:56.94
2008,F,1,Kristi Hewitt,Wing It,02:36.66
2008,F,2,Sarah Rieke,Teter,02:36.83
2008,F,3,Jennifer Balbach,Kappa Delta,02:41.40
2008,F,4,Sydney Hatten,Teter,02:41.66
2008,F,5,Caitlin Van Kooten,Teter,02:41.82
2008,F,6,Jenna Cerone,Kappa Delta,02:43.00
2008,F,7,Pam Loebig,Cycledelics,02:43.08
2008,F,8,Erin Hetzel,Teter,02:43.33
2008,F,9,Jessica Lander,Delta Gamma,02:44.13
2008,F,10,Liz Pallotta,Kappa Alpha Theta,02:44.22
2008,F,11,Jackie Moeller,Teter,02:45.11
2008,F,12,Julie Panzica,Kappa Delta,02:45.22
2008,F,13,Heather Conley,Delta Sigma Pi,02:45.82
2008,F,14,Caroline Brown,Pi Beta Phi,02:45.85
2008,F,15,Kristina Heath,Delta Gamma,02:45.85
2008,F,16,Evelyn Ewing,Cycledelics,02:46.47
2008,F,17,Whitney Greenwood,Alpha Omicron Pi,02:46.78
2008,F,18,Katie Rogoski,Delta Sigma Pi,02:46.99
2008,F,19,Lauren Reynolds,Kappa Delta,02:47.46
2008,F,20,Elizabeth Adamo,Pi Beta Phi,02:47.74
2008,F,21,Sonja Arnesen,Gamma Phi Beta,02:48.04
2008,F,22,Olivia Yeagy,Athena,02:48.25
2008,F,23,Lauren Half,Delta Gamma,02:48.28
2008,F,24,Brittany White,Kappa Alpha Theta,02:48.32
2008,F,25,Stefanie Dohman,Alpha Phi,02:48.49
2008,F,26,Erin Axley,Kappa Alpha Theta,02:48.69
2008,F,27,Eleonore O'Donnell,Alpha Gamma Delta,02:48.80
2008,F,28,Morgan McNeely,Delta Zeta,02:49.41
2008,F,29,Jenna Johnson,Kappa Alpha Theta,02:49.44
2008,F,30,Katie Krengel,Delta Sigma Pi,02:49.61
2008,F,31,Natalie Malone,Pi Beta Phi,02:49.68
2008,F,32,Haley Bakker,Pi Beta Phi,02:49.70
2008,F,33,Anna Gartner,Kappa Kappa Gamma,02:50.44
2008,F,34,Liz Davis,Army Women,02:50.93
2008,F,35,Julianne Ellis,Delta Gamma,02:51.15
2008,F,36,Rachel Parr,Couch,02:51.16
2008,F,37,Ellen Kriecht,Alpha Gamma Delta,02:51.47
2008,F,38,Stephanie levin,Athena,02:51.69
2008,F,39,Sarah Jones,Couch,02:51.80
2008,F,40,Jamie Boswell,Wing It,02:52.07
2008,F,41,Jaclyn Whitehead,Wing It,02:52.96
2008,F,42,Emily Max,Kappa Alpha Theta,02:53.14
2008,F,43,Ellen Smith,Zeta Tau Alpha,02:53.19
2008,F,44,Rachel Benson,Pi Beta Phi,02:53.38
2008,F,45,Kate Middleton,Alpha Gamma Delta,02:53.56
2008,F,46,Caitlin Regan,Alpha Omicron Pi,02:53.61
2008,F,47,Theresa Kretz,Alpha Gamma Delta,02:53.72
2008,F,48,Brittany Walk,Phi Mu,02:53.77
2008,F,49,Kristen Metherd,Kappa Alpha Theta,02:54.03
2008,F,50,Abby Miller,Alpha Omicron Pi,02:54.67
2008,F,51,Kate Laudermilk,Alpha Phi,02:54.85
2008,F,52,Katie Albright,Alpha Chi Omega,02:54.96
2008,F,53,Jenna Blackburn,Delta Sigma Pi,02:55.32
2008,F,54,Kate Kreggel,Kappa Kappa Gamma,02:55.72
2008,F,55,Ariana Bieckner,Delta Sigma Pi,02:56.11
2008,F,56,Katelyn Modlsett,Gamma Phi Beta,02:56.33
2008,F,57,Kelly Douglas,Gamma Phi Beta,02:56.53
2008,F,58,Amanda Marquet,Delta Zeta,02:56.57
2008,F,59,Jeanna Glick,Delta Zeta,02:56.57
2008,F,60,Alysha Gliszczynski,Zeta Tau Alpha,02:56.71
2008,F,61,Denise Petry,Army Women,02:56.82
2008,F,62,Ashely Urben,Alpha Gamma Delta,02:57.06
2008,F,63,Erin Sole,Alpha Gamma Delta,02:57.28
2008,F,64,Jackie Duemler,Collins,02:57.34
2008,F,65,Emily Svendsen,Alpha Omicron Pi,02:57.35
2008,F,66,Anna Thomas,Army Women,02:58.13
2008,F,67,Brittany Henson,Phi Mu,02:58.44
2008,F,68,Savannah Jones,Zeta Tau Alpha,02:58.55
2008,F,69,Susie Andrews,Gamma Phi Beta,02:58.94
2008,F,70,Kelly Pohlen,Zeta Tau Alpha,02:59.15
2008,F,71,Robin Telander,Alpha Chi Omega,02:59.39
2008,F,72,Shayne Cleary,Alpha Xi Delta,02:59.70
2008,F,73,Beth Bajader,Kappa Delta,03:00.11
2008,F,74,Caitlyn Kremer,Alpha Xi Delta,03:00.16
2008,F,75,Julia Nicolini,Delta Zeta,03:00.17
2008,F,76,Carlie Boese,Kappa Alpha Theta,03:00.55
2008,F,77,Kayla Howell,Delta Zeta,03:01.04
2008,F,78,Jenna Szymialis,Phi Mu,03:01.15
2008,F,79,Megan Swain,Phi Mu,03:02.46
2008,F,80,Charlie Reid,Army Women,03:02.63
2008,F,81,Whitney Phillips,Team Revolution,03:02.66
2008,F,82,Jen Zimmerman,Athena,03:03.25
2008,F,83,Angela Bana,Wing It,03:03.66
2008,F,84,Paige Langel,Kappa Alpha Theta,03:03.83
2008,F,85,Rachel Schlarb,Phi Mu,03:04.30
2008,F,86,Christine Bayt,Alpha Omicron Pi,03:04.90
2008,F,87,Maria Srour,Athena,03:05.36
2008,F,88,Lauren Schradir,Couch,03:05.60
2008,F,89,Lauren Sewell,Army Women,03:06.50
2008,F,90,Suzanne Gardner,Cycledelics,03:09.02
2008,F,91,Stephanie Foreman,Alpha Xi Delta,03:09.16
